09:33:15:241570, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:33:15:325918, onepos_HLK_2, 40:d6:3c:00:04:e1, -69
09:33:15:335036, onepos_HLK_3, 40:d6:3c:00:06:1d, -64
09:33:15:572417, onepos_HLK_7, 40:d6:3c:00:06:1e, -77
09:33:15:782839, onepos_HLK_7, 40:d6:3c:00:06:1e, -78
09:33:15:826665, onepos_HLK_8, 40:d6:3c:00:05:49, -79
09:33:15:846137, onepos_HLK_1, 40:d6:3c:00:04:a0, -64
09:33:15:926214, onepos_HLK_2, 40:d6:3c:00:04:e1, -70
09:33:15:942448, onepos_HLK_3, 40:d6:3c:00:06:1d, -65
09:33:16:615742, onepos_HLK_1, 40:d6:3c:00:04:a0, -63
09:33:16:655791, onepos_HLK_3, 40:d6:3c:00:06:1d, -64
09:33:16:849709, onepos_HLK_7, 40:d6:3c:00:06:1e, -75
09:33:16:989671, onepos_HLK_8, 40:d6:3c:00:05:49, -79
09:33:17:283943, onepos_HLK_3, 40:d6:3c:00:06:1d, -63
09:33:17:341243, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:33:17:396574, onepos_HLK_2, 40:d6:3c:00:04:e1, -69
09:33:17:685267, onepos_HLK_8, 40:d6:3c:00:05:49, -85
09:33:17:712457, onepos_HLK_7, 40:d6:3c:00:06:1e, -80
09:33:17:885452, onepos_HLK_2, 40:d6:3c:00:04:e1, -66
09:33:18:098265, onepos_HLK_3, 40:d6:3c:00:06:1d, -65
09:33:18:170486, onepos_HLK_1, 40:d6:3c:00:04:a0, -63
09:33:18:600605, onepos_HLK_2, 40:d6:3c:00:04:e1, -69
09:33:18:725731, onepos_HLK_7, 40:d6:3c:00:06:1e, -78
09:33:18:741882, onepos_HLK_7, 40:d6:3c:00:06:1e, -77
09:33:18:984198, onepos_HLK_3, 40:d6:3c:00:06:1d, -64
09:33:18:985732, onepos_HLK_8, 40:d6:3c:00:05:49, -80
09:33:19:035594, onepos_HLK_3, 40:d6:3c:00:06:1d, -62
09:33:19:143292, onepos_HLK_1, 40:d6:3c:00:04:a0, -64
09:33:19:259572, onepos_HLK_7, 40:d6:3c:00:06:1e, -78
09:33:19:297109, onepos_HLK_7, 40:d6:3c:00:06:1e, -80
09:33:19:422687, onepos_HLK_2, 40:d6:3c:00:04:e1, -74
09:33:19:632009, onepos_HLK_3, 40:d6:3c:00:06:1d, -76
09:33:19:934289, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:20:040739, onepos_HLK_8, 40:d6:3c:00:05:49, -79
09:33:20:239024, onepos_HLK_8, 40:d6:3c:00:05:49, -82
09:33:20:293154, onepos_HLK_8, 40:d6:3c:00:05:49, -75
09:33:20:363047, onepos_HLK_2, 40:d6:3c:00:04:e1, -73
09:33:20:373326, onepos_HLK_1, 40:d6:3c:00:04:a0, -62
09:33:20:458250, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:20:652449, onepos_HLK_7, 40:d6:3c:00:06:1e, -79
09:33:20:752077, onepos_HLK_7, 40:d6:3c:00:06:1e, -79
09:33:21:000998, onepos_HLK_2, 40:d6:3c:00:04:e1, -74
09:33:21:058004, onepos_HLK_8, 40:d6:3c:00:05:49, -79
09:33:21:139802, onepos_HLK_1, 40:d6:3c:00:04:a0, -65
09:33:21:257719, onepos_HLK_3, 40:d6:3c:00:06:1d, -72
09:33:21:656557, onepos_HLK_7, 40:d6:3c:00:06:1e, -83
09:33:21:778775, onepos_HLK_2, 40:d6:3c:00:04:e1, -78
09:33:21:895481, onepos_HLK_1, 40:d6:3c:00:04:a0, -65
09:33:22:028973, onepos_HLK_3, 40:d6:3c:00:06:1d, -69
09:33:22:083417, onepos_HLK_7, 40:d6:3c:00:06:1e, -75
09:33:22:446733, onepos_HLK_8, 40:d6:3c:00:05:49, -84
09:33:22:546547, onepos_HLK_2, 40:d6:3c:00:04:e1, -80
09:33:22:667934, onepos_HLK_1, 40:d6:3c:00:04:a0, -64
09:33:22:730775, onepos_HLK_3, 40:d6:3c:00:06:1d, -65
09:33:22:739141, onepos_HLK_7, 40:d6:3c:00:06:1e, -76
09:33:23:058954, onepos_HLK_8, 40:d6:3c:00:05:49, -77
09:33:23:322649, onepos_HLK_2, 40:d6:3c:00:04:e1, -75
09:33:23:499474, onepos_HLK_1, 40:d6:3c:00:04:a0, -65
09:33:23:550164, onepos_HLK_3, 40:d6:3c:00:06:1d, -70
09:33:23:694941, onepos_HLK_2, 40:d6:3c:00:04:e1, -76
09:33:23:907221, onepos_HLK_1, 40:d6:3c:00:04:a0, -62
09:33:24:030835, onepos_HLK_8, 40:d6:3c:00:05:49, -82
09:33:24:087806, onepos_HLK_2, 40:d6:3c:00:04:e1, -71
09:33:24:363509, onepos_HLK_1, 40:d6:3c:00:04:a0, -50
09:33:24:388517, onepos_HLK_3, 40:d6:3c:00:06:1d, -61
09:33:24:460959, onepos_HLK_1, 40:d6:3c:00:04:a0, -65
09:33:24:504159, onepos_HLK_8, 40:d6:3c:00:05:49, -80
09:33:25:009681, onepos_HLK_2, 40:d6:3c:00:04:e1, -76
09:33:25:275456, onepos_HLK_7, 40:d6:3c:00:06:1e, -80
09:33:25:326217, onepos_HLK_3, 40:d6:3c:00:06:1d, -64
09:33:25:374227, onepos_HLK_1, 40:d6:3c:00:04:a0, -63
09:33:25:449879, onepos_HLK_8, 40:d6:3c:00:05:49, -84
09:33:25:807113, onepos_HLK_2, 40:d6:3c:00:04:e1, -70
09:33:25:821257, onepos_HLK_7, 40:d6:3c:00:06:1e, -82
09:33:25:837356, onepos_HLK_3, 40:d6:3c:00:06:1d, -72
09:33:25:945022, onepos_HLK_3, 40:d6:3c:00:06:1d, -65
09:33:25:956366, onepos_HLK_1, 40:d6:3c:00:04:a0, -71
09:33:26:278026, onepos_HLK_8, 40:d6:3c:00:05:49, -80
09:33:26:430126, onepos_HLK_2, 40:d6:3c:00:04:e1, -71
09:33:26:613651, onepos_HLK_3, 40:d6:3c:00:06:1d, -63
09:33:26:630661, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:33:26:664998, onepos_HLK_7, 40:d6:3c:00:06:1e, -68
09:33:26:872395, onepos_HLK_7, 40:d6:3c:00:06:1e, -69
09:33:27:269019, onepos_HLK_2, 40:d6:3c:00:04:e1, -72
09:33:27:379988, onepos_HLK_3, 40:d6:3c:00:06:1d, -63
09:33:27:404130, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:27:474465, onepos_HLK_8, 40:d6:3c:00:05:49, -82
09:33:27:645333, onepos_HLK_7, 40:d6:3c:00:06:1e, -75
09:33:27:915428, onepos_HLK_2, 40:d6:3c:00:04:e1, -75
09:33:28:121326, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:28:193476, onepos_HLK_3, 40:d6:3c:00:06:1d, -66
09:33:28:259669, onepos_HLK_8, 40:d6:3c:00:05:49, -73
09:33:28:949195, onepos_HLK_1, 40:d6:3c:00:04:a0, -75
09:33:28:963009, onepos_HLK_2, 40:d6:3c:00:04:e1, -78
09:33:29:138608, onepos_HLK_7, 40:d6:3c:00:06:1e, -78
09:33:29:265120, onepos_HLK_8, 40:d6:3c:00:05:49, -73
09:33:29:292224, onepos_HLK_3, 40:d6:3c:00:06:1d, -78
09:33:29:514713, onepos_HLK_8, 40:d6:3c:00:05:49, -69
09:33:29:520511, onepos_HLK_1, 40:d6:3c:00:04:a0, -71
09:33:29:843892, onepos_HLK_2, 40:d6:3c:00:04:e1, -66
09:33:29:860568, onepos_HLK_7, 40:d6:3c:00:06:1e, -72
09:33:30:176718, onepos_HLK_8, 40:d6:3c:00:05:49, -75
09:33:30:185836, onepos_HLK_3, 40:d6:3c:00:06:1d, -71
09:33:30:187405, onepos_HLK_1, 40:d6:3c:00:04:a0, -61
09:33:30:233370, onepos_HLK_3, 40:d6:3c:00:06:1d, -67
09:33:30:423746, onepos_HLK_7, 40:d6:3c:00:06:1e, -71
09:33:30:572403, onepos_HLK_2, 40:d6:3c:00:04:e1, -63
09:33:30:951620, onepos_HLK_3, 40:d6:3c:00:06:1d, -70
09:33:31:120150, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:31:168005, onepos_HLK_8, 40:d6:3c:00:05:49, -72
09:33:31:174672, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:31:213871, onepos_HLK_2, 40:d6:3c:00:04:e1, -58
09:33:31:223267, onepos_HLK_3, 40:d6:3c:00:06:1d, -75
09:33:31:257498, onepos_HLK_7, 40:d6:3c:00:06:1e, -80
09:33:31:723398, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:31:829737, onepos_HLK_2, 40:d6:3c:00:04:e1, -54
09:33:32:004009, onepos_HLK_3, 40:d6:3c:00:06:1d, -69
09:33:32:005769, onepos_HLK_8, 40:d6:3c:00:05:49, -71
09:33:32:106028, onepos_HLK_3, 40:d6:3c:00:06:1d, -75
09:33:32:376195, onepos_HLK_7, 40:d6:3c:00:06:1e, -82
09:33:32:494230, onepos_HLK_1, 40:d6:3c:00:04:a0, -60
09:33:32:599361, onepos_HLK_2, 40:d6:3c:00:04:e1, -55
09:33:32:712180, onepos_HLK_3, 40:d6:3c:00:06:1d, -70
09:33:32:877085, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:32:940856, onepos_HLK_8, 40:d6:3c:00:05:49, -76
09:33:33:093906, onepos_HLK_7, 40:d6:3c:00:06:1e, -79
09:33:33:095479, onepos_HLK_1, 40:d6:3c:00:04:a0, -61
09:33:33:146513, onepos_HLK_2, 40:d6:3c:00:04:e1, -55
09:33:33:391662, onepos_HLK_3, 40:d6:3c:00:06:1d, -75
09:33:33:571233, onepos_HLK_7, 40:d6:3c:00:06:1e, -77
09:33:33:663851, onepos_HLK_8, 40:d6:3c:00:05:49, -63
09:33:33:752681, onepos_HLK_3, 40:d6:3c:00:06:1d, -68
09:33:33:775469, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:33:784494, onepos_HLK_7, 40:d6:3c:00:06:1e, -75
09:33:33:804247, onepos_HLK_2, 40:d6:3c:00:04:e1, -53
09:33:33:905479, onepos_HLK_3, 40:d6:3c:00:06:1d, -69
09:33:34:488789, onepos_HLK_1, 40:d6:3c:00:04:a0, -75
09:33:34:578830, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:33:34:600091, onepos_HLK_2, 40:d6:3c:00:04:e1, -55
09:33:34:611961, onepos_HLK_7, 40:d6:3c:00:06:1e, -84
09:33:34:638010, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:34:809218, onepos_HLK_8, 40:d6:3c:00:05:49, -75
09:33:34:978322, onepos_HLK_1, 40:d6:3c:00:04:a0, -79
09:33:35:097423, onepos_HLK_2, 40:d6:3c:00:04:e1, -57
09:33:35:342818, onepos_HLK_3, 40:d6:3c:00:06:1d, -68
09:33:35:472625, onepos_HLK_8, 40:d6:3c:00:05:49, -78
09:33:35:643377, onepos_HLK_1, 40:d6:3c:00:04:a0, -68
09:33:35:700133, onepos_HLK_2, 40:d6:3c:00:04:e1, -56
09:33:35:823477, onepos_HLK_7, 40:d6:3c:00:06:1e, -82
09:33:36:026749, onepos_HLK_3, 40:d6:3c:00:06:1d, -80
09:33:36:089323, onepos_HLK_8, 40:d6:3c:00:05:49, -71
09:33:36:206074, onepos_HLK_2, 40:d6:3c:00:04:e1, -55
09:33:36:240079, onepos_HLK_3, 40:d6:3c:00:06:1d, -68
09:33:36:323178, onepos_HLK_1, 40:d6:3c:00:04:a0, -72
09:33:36:361026, onepos_HLK_1, 40:d6:3c:00:04:a0, -75
09:33:36:427865, onepos_HLK_7, 40:d6:3c:00:06:1e, -82
09:33:36:520690, onepos_HLK_3, 40:d6:3c:00:06:1d, -67
09:33:36:750718, onepos_HLK_8, 40:d6:3c:00:05:49, -71
09:33:36:855313, onepos_HLK_2, 40:d6:3c:00:04:e1, -55
09:33:36:899896, onepos_HLK_1, 40:d6:3c:00:04:a0, -68
09:33:37:167326, onepos_HLK_7, 40:d6:3c:00:06:1e, -81
09:33:37:283593, onepos_HLK_3, 40:d6:3c:00:06:1d, -70
09:33:37:306545, onepos_HLK_7, 40:d6:3c:00:06:1e, -83
09:33:37:381516, onepos_HLK_8, 40:d6:3c:00:05:49, -65
09:33:37:610360, onepos_HLK_1, 40:d6:3c:00:04:a0, -71
09:33:37:672419, onepos_HLK_2, 40:d6:3c:00:04:e1, -68
09:33:37:775953, onepos_HLK_1, 40:d6:3c:00:04:a0, -75
09:33:37:905538, onepos_HLK_7, 40:d6:3c:00:06:1e, -76
09:33:37:996566, onepos_HLK_2, 40:d6:3c:00:04:e1, -73
09:33:38:008542, onepos_HLK_3, 40:d6:3c:00:06:1d, -78
09:33:38:104970, onepos_HLK_8, 40:d6:3c:00:05:49, -73
09:33:38:335428, onepos_HLK_1, 40:d6:3c:00:04:a0, -62
09:33:38:487047, onepos_HLK_2, 40:d6:3c:00:04:e1, -70
09:33:38:584055, onepos_HLK_3, 40:d6:3c:00:06:1d, -78
09:33:38:666449, onepos_HLK_7, 40:d6:3c:00:06:1e, -77
09:33:38:884834, onepos_HLK_3, 40:d6:3c:00:06:1d, -77
09:33:38:940695, onepos_HLK_8, 40:d6:3c:00:05:49, -69
09:33:38:993624, onepos_HLK_1, 40:d6:3c:00:04:a0, -74
09:33:39:038311, onepos_HLK_2, 40:d6:3c:00:04:e1, -70
09:33:39:215753, onepos_HLK_7, 40:d6:3c:00:06:1e, -80
09:33:39:333261, onepos_HLK_3, 40:d6:3c:00:06:1d, -77
09:33:39:402191, onepos_HLK_8, 40:d6:3c:00:05:49, -68
09:33:39:451544, onepos_HLK_1, 40:d6:3c:00:04:a0, -65
09:33:39:476899, onepos_HLK_8, 40:d6:3c:00:05:49, -67
09:33:39:502952, onepos_HLK_1, 40:d6:3c:00:04:a0, -74
09:33:39:590034, onepos_HLK_2, 40:d6:3c:00:04:e1, -69
09:33:39:702076, onepos_HLK_3, 40:d6:3c:00:06:1d, -78
09:33:40:094783, onepos_HLK_3, 40:d6:3c:00:06:1d, -72
09:33:40:139549, onepos_HLK_8, 40:d6:3c:00:05:49, -73
09:33:40:227822, onepos_HLK_1, 40:d6:3c:00:04:a0, -68
09:33:40:241972, onepos_HLK_8, 40:d6:3c:00:05:49, -77
09:33:40:266196, onepos_HLK_2, 40:d6:3c:00:04:e1, -67
09:33:40:684337, onepos_HLK_3, 40:d6:3c:00:06:1d, -72
09:33:40:685183, onepos_HLK_8, 40:d6:3c:00:05:49, -70
09:33:40:718064, onepos_HLK_1, 40:d6:3c:00:04:a0, -80
09:33:40:879333, onepos_HLK_1, 40:d6:3c:00:04:a0, -79
09:33:40:888349, onepos_HLK_2, 40:d6:3c:00:04:e1, -67
09:33:41:135810, onepos_HLK_3, 40:d6:3c:00:06:1d, -68
09:33:41:354452, onepos_HLK_3, 40:d6:3c:00:06:1d, -79
09:33:41:422873, onepos_HLK_8, 40:d6:3c:00:05:49, -68
09:33:41:471603, onepos_HLK_1, 40:d6:3c:00:04:a0, -69
09:33:41:499310, onepos_HLK_2, 40:d6:3c:00:04:e1, -65
09:33:41:969915, onepos_HLK_3, 40:d6:3c:00:06:1d, -62
09:33:42:006115, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:42:032566, onepos_HLK_8, 40:d6:3c:00:05:49, -62
09:33:42:037233, onepos_HLK_1, 40:d6:3c:00:04:a0, -73
09:33:42:053889, onepos_HLK_2, 40:d6:3c:00:04:e1, -69
09:33:42:058487, onepos_HLK_3, 40:d6:3c:00:06:1d, -72
09:33:42:574549, onepos_HLK_8, 40:d6:3c:00:05:49, -61
09:33:42:593356, onepos_HLK_1, 40:d6:3c:00:04:a0, -73
09:33:42:624781, onepos_HLK_3, 40:d6:3c:00:06:1d, -69
09:33:42:709909, onepos_HLK_2, 40:d6:3c:00:04:e1, -65
09:33:42:898737, onepos_HLK_3, 40:d6:3c:00:06:1d, -76
09:33:43:242685, onepos_HLK_3, 40:d6:3c:00:06:1d, -80
09:33:43:244619, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:33:43:333068, onepos_HLK_8, 40:d6:3c:00:05:49, -62
09:33:43:426787, onepos_HLK_2, 40:d6:3c:00:04:e1, -68
09:33:43:687330, onepos_HLK_3, 40:d6:3c:00:06:1d, -71
09:33:43:902241, onepos_HLK_1, 40:d6:3c:00:04:a0, -65
09:33:43:932299, onepos_HLK_7, 40:d6:3c:00:06:1e, -82
09:33:43:944255, onepos_HLK_8, 40:d6:3c:00:05:49, -64
09:33:43:967873, onepos_HLK_2, 40:d6:3c:00:04:e1, -67
09:33:43:971320, onepos_HLK_3, 40:d6:3c:00:06:1d, -71
09:33:44:441067, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:44:565016, onepos_HLK_8, 40:d6:3c:00:05:49, -65
09:33:44:625396, onepos_HLK_2, 40:d6:3c:00:04:e1, -71
09:33:44:741523, onepos_HLK_3, 40:d6:3c:00:06:1d, -79
09:33:45:106460, onepos_HLK_1, 40:d6:3c:00:04:a0, -69
09:33:45:287518, onepos_HLK_2, 40:d6:3c:00:04:e1, -71
09:33:45:382652, onepos_HLK_8, 40:d6:3c:00:05:49, -62
09:33:45:468513, onepos_HLK_3, 40:d6:3c:00:06:1d, -80
09:33:45:687401, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:45:779541, onepos_HLK_1, 40:d6:3c:00:04:a0, -65
09:33:46:066448, onepos_HLK_2, 40:d6:3c:00:04:e1, -72
09:33:46:230850, onepos_HLK_3, 40:d6:3c:00:06:1d, -77
09:33:46:269114, onepos_HLK_8, 40:d6:3c:00:05:49, -66
09:33:46:655918, onepos_HLK_1, 40:d6:3c:00:04:a0, -64
09:33:46:777902, onepos_HLK_2, 40:d6:3c:00:04:e1, -75
09:33:46:876034, onepos_HLK_2, 40:d6:3c:00:04:e1, -71
09:33:46:949756, onepos_HLK_8, 40:d6:3c:00:05:49, -68
09:33:46:968220, onepos_HLK_3, 40:d6:3c:00:06:1d, -78
09:33:47:060801, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:47:224743, onepos_HLK_8, 40:d6:3c:00:05:49, -62
09:33:47:251155, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:47:424178, onepos_HLK_2, 40:d6:3c:00:04:e1, -73
09:33:47:501608, onepos_HLK_8, 40:d6:3c:00:05:49, -59
09:33:47:628699, onepos_HLK_3, 40:d6:3c:00:06:1d, -90
09:33:47:742401, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:47:784150, onepos_HLK_7, 40:d6:3c:00:06:1e, -78
09:33:47:871931, onepos_HLK_2, 40:d6:3c:00:04:e1, -74
09:33:47:956919, onepos_HLK_3, 40:d6:3c:00:06:1d, -76
09:33:48:037232, onepos_HLK_8, 40:d6:3c:00:05:49, -55
09:33:48:170193, onepos_HLK_3, 40:d6:3c:00:06:1d, -74
09:33:48:285121, onepos_HLK_1, 40:d6:3c:00:04:a0, -64
09:33:48:378448, onepos_HLK_2, 40:d6:3c:00:04:e1, -76
09:33:48:587040, onepos_HLK_8, 40:d6:3c:00:05:49, -59
09:33:49:148109, onepos_HLK_2, 40:d6:3c:00:04:e1, -80
09:33:49:159704, onepos_HLK_7, 40:d6:3c:00:06:1e, -77
09:33:49:260187, onepos_HLK_3, 40:d6:3c:00:06:1d, -78
09:33:49:272023, onepos_HLK_1, 40:d6:3c:00:04:a0, -69
09:33:49:430217, onepos_HLK_8, 40:d6:3c:00:05:49, -54
09:33:49:526809, onepos_HLK_3, 40:d6:3c:00:06:1d, -77
09:33:49:547996, onepos_HLK_1, 40:d6:3c:00:04:a0, -79
09:33:49:764405, onepos_HLK_2, 40:d6:3c:00:04:e1, -77
09:33:49:894952, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:49:995622, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:50:088918, onepos_HLK_3, 40:d6:3c:00:06:1d, -79
09:33:50:178740, onepos_HLK_8, 40:d6:3c:00:05:49, -54
09:33:50:622336, onepos_HLK_1, 40:d6:3c:00:04:a0, -68
09:33:50:700827, onepos_HLK_2, 40:d6:3c:00:04:e1, -73
09:33:50:794330, onepos_HLK_3, 40:d6:3c:00:06:1d, -76
09:33:50:803044, onepos_HLK_8, 40:d6:3c:00:05:49, -61
09:33:51:233564, onepos_HLK_1, 40:d6:3c:00:04:a0, -80
09:33:51:399079, onepos_HLK_3, 40:d6:3c:00:06:1d, -85
09:33:51:413327, onepos_HLK_8, 40:d6:3c:00:05:49, -58
09:33:51:549583, onepos_HLK_2, 40:d6:3c:00:04:e1, -78
09:33:51:608838, onepos_HLK_2, 40:d6:3c:00:04:e1, -84
09:33:52:001436, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:52:146323, onepos_HLK_8, 40:d6:3c:00:05:49, -62
09:33:52:280287, onepos_HLK_3, 40:d6:3c:00:06:1d, -76
09:33:52:486185, onepos_HLK_2, 40:d6:3c:00:04:e1, -77
09:33:52:629867, onepos_HLK_7, 40:d6:3c:00:06:1e, -85
09:33:52:639850, onepos_HLK_1, 40:d6:3c:00:04:a0, -62
09:33:52:857493, onepos_HLK_8, 40:d6:3c:00:05:49, -66
09:33:52:946953, onepos_HLK_2, 40:d6:3c:00:04:e1, -80
09:33:52:970791, onepos_HLK_8, 40:d6:3c:00:05:49, -68
09:33:53:024919, onepos_HLK_1, 40:d6:3c:00:04:a0, -63
09:33:53:053162, onepos_HLK_3, 40:d6:3c:00:06:1d, -73
09:33:53:522147, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:53:577089, onepos_HLK_8, 40:d6:3c:00:05:49, -70
09:33:53:614203, onepos_HLK_3, 40:d6:3c:00:06:1d, -71
09:33:54:096400, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:54:110442, onepos_HLK_1, 40:d6:3c:00:04:a0, -79
09:33:54:140339, onepos_HLK_8, 40:d6:3c:00:05:49, -69
09:33:54:164755, onepos_HLK_3, 40:d6:3c:00:06:1d, -70
09:33:54:488675, onepos_HLK_2, 40:d6:3c:00:04:e1, -86
09:33:54:596575, onepos_HLK_3, 40:d6:3c:00:06:1d, -69
09:33:54:602734, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:54:650819, onepos_HLK_8, 40:d6:3c:00:05:49, -83
09:33:55:267332, onepos_HLK_2, 40:d6:3c:00:04:e1, -80
09:33:55:322019, onepos_HLK_1, 40:d6:3c:00:04:a0, -73
09:33:55:377897, onepos_HLK_3, 40:d6:3c:00:06:1d, -59
09:33:55:422333, onepos_HLK_8, 40:d6:3c:00:05:49, -63
09:33:55:522915, onepos_HLK_3, 40:d6:3c:00:06:1d, -69
09:33:55:822382, onepos_HLK_1, 40:d6:3c:00:04:a0, -68
09:33:55:909790, onepos_HLK_8, 40:d6:3c:00:05:49, -67
09:33:55:966328, onepos_HLK_3, 40:d6:3c:00:06:1d, -74
09:33:56:433241, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:33:56:443070, onepos_HLK_2, 40:d6:3c:00:04:e1, -84
09:33:56:463664, onepos_HLK_8, 40:d6:3c:00:05:49, -72
09:33:56:520233, onepos_HLK_3, 40:d6:3c:00:06:1d, -72
09:33:56:607658, onepos_HLK_7, 40:d6:3c:00:06:1e, -80
09:33:56:709031, onepos_HLK_2, 40:d6:3c:00:04:e1, -87
09:33:56:908484, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:33:56:980035, onepos_HLK_8, 40:d6:3c:00:05:49, -73
09:33:57:005215, onepos_HLK_8, 40:d6:3c:00:05:49, -70
09:33:57:106521, onepos_HLK_2, 40:d6:3c:00:04:e1, -76
09:33:57:350810, onepos_HLK_3, 40:d6:3c:00:06:1d, -80
09:33:57:508215, onepos_HLK_1, 40:d6:3c:00:04:a0, -80
09:33:57:509074, onepos_HLK_7, 40:d6:3c:00:06:1e, -74
09:33:57:570186, onepos_HLK_3, 40:d6:3c:00:06:1d, -74
09:33:57:716211, onepos_HLK_2, 40:d6:3c:00:04:e1, -82
09:33:57:784551, onepos_HLK_8, 40:d6:3c:00:05:49, -70
09:33:57:882626, onepos_HLK_2, 40:d6:3c:00:04:e1, -79
09:33:57:951002, onepos_HLK_3, 40:d6:3c:00:06:1d, -75
09:33:58:149925, onepos_HLK_1, 40:d6:3c:00:04:a0, -68
09:33:58:215993, onepos_HLK_2, 40:d6:3c:00:04:e1, -81
09:33:58:219153, onepos_HLK_7, 40:d6:3c:00:06:1e, -82
09:33:58:460012, onepos_HLK_8, 40:d6:3c:00:05:49, -68
09:33:58:576660, onepos_HLK_3, 40:d6:3c:00:06:1d, -79
09:33:58:743145, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:33:58:905078, onepos_HLK_2, 40:d6:3c:00:04:e1, -77
09:33:59:037379, onepos_HLK_7, 40:d6:3c:00:06:1e, -83
09:33:59:364199, onepos_HLK_2, 40:d6:3c:00:04:e1, -77
09:33:59:393825, onepos_HLK_3, 40:d6:3c:00:06:1d, -74
09:33:59:398612, onepos_HLK_8, 40:d6:3c:00:05:49, -76
09:33:59:595177, onepos_HLK_2, 40:d6:3c:00:04:e1, -73
09:33:59:603691, onepos_HLK_1, 40:d6:3c:00:04:a0, -66
09:33:59:893945, onepos_HLK_3, 40:d6:3c:00:06:1d, -69
09:33:59:941729, onepos_HLK_8, 40:d6:3c:00:05:49, -64
09:34:00:221391, onepos_HLK_1, 40:d6:3c:00:04:a0, -63
09:34:00:312993, onepos_HLK_7, 40:d6:3c:00:06:1e, -76
09:34:00:381803, onepos_HLK_2, 40:d6:3c:00:04:e1, -67
09:34:00:437381, onepos_HLK_2, 40:d6:3c:00:04:e1, -77
09:34:00:499703, onepos_HLK_3, 40:d6:3c:00:06:1d, -68
09:34:00:651179, onepos_HLK_8, 40:d6:3c:00:05:49, -71
09:34:00:707995, onepos_HLK_1, 40:d6:3c:00:04:a0, -61
09:34:00:749099, onepos_HLK_7, 40:d6:3c:00:06:1e, -76
09:34:01:204975, onepos_HLK_3, 40:d6:3c:00:06:1d, -71
09:34:01:458978, onepos_HLK_8, 40:d6:3c:00:05:49, -72
09:34:01:469811, onepos_HLK_1, 40:d6:3c:00:04:a0, -67
09:34:01:506155, onepos_HLK_7, 40:d6:3c:00:06:1e, -83
09:34:01:687673, onepos_HLK_2, 40:d6:3c:00:04:e1, -74
09:34:01:689779, onepos_HLK_3, 40:d6:3c:00:06:1d, -70
09:34:01:956167, onepos_HLK_1, 40:d6:3c:00:04:a0, -70
09:34:01:998434, onepos_HLK_8, 40:d6:3c:00:05:49, -67
09:34:02:323129, onepos_HLK_3, 40:d6:3c:00:06:1d, -72
09:34:02:694619, onepos_HLK_2, 40:d6:3c:00:04:e1, -83
09:34:02:708903, onepos_HLK_8, 40:d6:3c:00:05:49, -77
09:34:02:712289, onepos_HLK_3, 40:d6:3c:00:06:1d, -82
09:34:02:729762, onepos_HLK_1, 40:d6:3c:00:04:a0, -63
09:34:02:810791, onepos_HLK_8, 40:d6:3c:00:05:49, -71
09:34:02:822760, onepos_HLK_7, 40:d6:3c:00:06:1e, -80
09:34:02:997081, onepos_HLK_3, 40:d6:3c:00:06:1d, -78
09:34:03:080536, onepos_HLK_2, 40:d6:3c:00:04:e1, -83
09:34:03:193275, onepos_HLK_2, 40:d6:3c:00:04:e1, -79
09:34:03:196695, onepos_HLK_8, 40:d6:3c:00:05:49, -67
09:34:03:236702, onepos_HLK_1, 40:d6:3c:00:04:a0, -61
09:34:03:372901, onepos_HLK_3, 40:d6:3c:00:06:1d, -74
09:34:03:384467, onepos_HLK_7, 40:d6:3c:00:06:1e, -82
